,Lat,Lon,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Duisburg,51.43,6.75,0.0,0.03970409147447462,0.07940818294895102,0.11911227442342565,0.15881636589790205,0.19852045737237667,0.23822454884685307,0.2779286403213277,0.3176327317958023,0.3573368232702787,0.3233778593941583,0.3964634271761778,0.43874493402549497,0.46993876964193326,0.5088519667375238,0.5894932460248956,0.6969713282166765,0.809229547394759,0.875005471865153,0.8702129031848624,0.8235279716780131,0.8224704374314395,0.8581761676507664,0.8620168293769428,0.8860010759522847,0.9157791581440655,0.9829621527544408,1.0614670651730354,1.1221848733922126,1.1717204898305695,1.2328236889095674,1.2308268357087364,1.270530927183211,1.3102350186576874,1.349939110132162,1.3896432016066385,1.429347293081113,1.4690513845555895,1.508755476030064,1.5484595675045387,1.5881636589790151
Munich,48.1299,11.575,0.0,0.04730290770717538,0.09460581541434898,0.14190872312152436,0.18921163082869974,0.23651453853587512,0.2838174462430487,0.3311203539502241,0.3784232616573995,0.4257261693645731,0.4003950414831152,0.4744903779603966,0.5282314738508074,0.5923917478234095,0.6563727924375264,0.722523700065345,0.7884298644489043,0.8768784945858918,0.9499236439234178,0.9813235877814908,0.9825372864116275,1.0193571494253248,1.0699793778855415,1.0772920173046572,1.0808180447019193,1.109772839222467,1.191991704781266,1.2585407073263681,1.3113153648606133,1.375568789518148,1.4496346061332073,1.4663901389224208,1.5136930466295961,1.5609959543367715,1.6082988620439451,1.6556017697511205,1.7029046774582959,1.7502075851654695,1.7975104928726449,1.8448134005798202,1.8921163082869956
Stockholm,59.3508,18.0973,0.0,0.03913222437550168,0.07826444875100336,0.11739667312650592,0.1565288975020076,0.19566112187750928,0.23479334625301096,0.27392557062851264,0.3130577950040143,0.3521900193795169,0.3285493592095534,0.41140964815333714,0.4607904700711458,0.481027456372515,0.47467560368893125,0.5399073126491825,0.6584723811423334,0.7864134770327436,0.8989255849749558,0.9106883778486736,0.824510980588399,0.7805726244240159,0.7877786933663016,0.7919498308017392,0.8452559951853003,0.9220402417606426,1.008039871223926,1.063339500687209,1.1166997746598124,1.1705203226050171,1.233327297358361,1.2130989556405574,1.252231180016059,1.2913634043915607,1.3304956287670624,1.369627853142564,1.4087600775180658,1.4478923018935683,1.48702452626907,1.5261567506445717,1.5652889750200734
Geneva,46.21,6.14,0.0,0.03509500660758036,0.0701900132151625,0.10528501982274285,0.1403800264303232,0.17547503303790535,0.2105700396454857,0.24566504625306607,0.2807600528606482,0.31585505946822856,0.27110790637608595,0.35374461571061744,0.3953069444777402,0.43342338283390625,0.4890233547629421,0.5443157924454027,0.6098151075138958,0.6772377102536229,0.7131467416182442,0.7306345401061556,0.725178375722594,0.7454208414760188,0.7867165597184016,0.7862383053580455,0.7837924149470865,0.8163369354950323,0.8804167150443991,0.9201992343197958,0.973818412401986,1.0511786863745893,1.1456633122699227,1.0879452048350107,1.123040211442591,1.1581352180501714,1.1932302246577535,1.2283252312653339,1.2634202378729142,1.2985152444804964,1.3336102510880767,1.368705257695657,1.4038002643032392
Dusseldorf,51.2204,6.78,0.0,0.03998187280040355,0.07996374560080888,0.11994561840121243,0.15992749120161598,0.1999093640020213,0.23989123680242486,0.2798731096028302,0.31985498240323373,0.3598368552036373,0.31883601872832656,0.39323378989383073,0.4382961186609542,0.4743515981130102,0.5167677931874923,0.5981298786729354,0.704345632097592,0.8156942622345777,0.8816127217001064,0.8768695373300197,0.8310859756861824,0.832452414042347,0.8696782187432994,0.8723444344031535,0.8935389549510973,0.92184717412918,0.9874932086377513,1.06358102396824,1.1256139006805697,1.1771577362970067,1.2414044304390686,1.2394380568125314,1.279419929612935,1.3194018024133385,1.3593836752137438,1.3993655480141474,1.439347420814551,1.4793292936149562,1.5193111664153598,1.5592930392157633,1.5992749120161687
Sevilla,37.405,-5.98,0.0,0.0290093076208926,0.05801861524178875,0.08702792286268135,0.11603723048357395,0.1450465381044701,0.1740558457253627,0.2030651533462553,0.2320744609671479,0.26108376858804405,0.27512708033135524,0.30301829973400274,0.32058062850112634,0.3504861079531807,0.40136870208447917,0.4516485564897472,0.49839513183221484,0.5244574605993364,0.5274212378281717,0.5436028232761849,0.561612412317281,0.6028521383446765,0.6563212378281698,0.7063752688185154,0.7476471866267325,0.7521451318322114,0.7633801082526048,0.7865157696045024,0.7751870024812142,0.765487687412719,0.8087286145085351,0.8992885362477026,0.9282978438685987,0.9573071514894913,0.9863164591103839,1.01532576673128,1.0443350743521727,1.0733443819730653,1.1023536895939614,1.131362997214854,1.1603723048357466
Sofia,42.6833,23.3167,0.0,0.03905335941329824,0.07810671882659648,0.11716007823989472,0.15621343765319295,0.1952667970664912,0.23432015647978943,0.27337351589308945,0.3124268753063877,0.3514802347196859,0.4080934598468424,0.4646769372777868,0.500294745496964,0.5308283071407995,0.5565952975592445,0.5687335208544013,0.575232150991388,0.6195348907174143,0.6853488083010664,0.7298832738299232,0.7615819039669098,0.8029503971175949,0.8582728950590575,0.9104399135484655,0.9323132012196975,0.955348817658054,1.014635815187809,1.0741906209367436,1.121043360662771,1.1608118538134544,1.215756282198484,1.210654141812249,1.2497075012255472,1.2887608606388472,1.3278142200521454,1.3668675794654437,1.405920938878742,1.4449742982920402,1.4840276577053384,1.5230810171186366,1.5621343765319349
Prague,50.0833,14.466,0.0,0.04446132932966762,0.08892265865933524,0.13338398798900464,0.17784531731867226,0.22230664664833988,0.2667679759780075,0.3112293053076751,0.35569063463734274,0.40015196396701214,0.43370303015144707,0.508718171629102,0.5306969387523903,0.5563572127249916,0.5953127408333838,0.6568107346952008,0.7193319675719128,0.8163984059280764,0.906270157181913,0.9280508125453384,0.8903734152850635,0.8881282098056129,0.9250002099553232,0.9347379635296935,0.9613797443516123,1.0259448128447612,1.1402786682980146,1.2389193730663361,1.3078070442992118,1.3756988251211304,1.4527676004293912,1.3783012092197051,1.4227625385493727,1.4672238678790421,1.5116851972087098,1.5561465265383774,1.600607855868045,1.6450691851977126,1.689530514527382,1.7339918438570496,1.7784531731867173
Glasgow,55.8744,-4.2507,0.0,0.01889368430057914,0.0377873686011565,0.05668105290173564,0.07557473720231478,0.09446842150289214,0.11336210580347128,0.13225579010405042,0.15114947440462778,0.17004315870520692,0.11044173532022405,0.15143049383508433,0.1823393979446717,0.2052455623282352,0.22693171772908904,0.2761849964176122,0.35503088682857076,0.4302329416230908,0.46301588196293686,0.4595721099740171,0.41942827435757835,0.3999330688781253,0.41549448440324,0.4220935711612306,0.45636411910643737,0.4730901465036972,0.481544302877678,0.4896422948680961,0.4778607880187806,0.47266010308727324,0.49400637641076095,0.5857042133179338,0.6045978976185129,0.623491581919092,0.6423852662196694,0.6612789505202485,0.6801726348208277,0.699066319121405,0.7179600034219842,0.7368536877225633,0.7557473720231407
Samara,53.195,50.1513,0.0,0.056836489737987606,0.11367297947597521,0.17050946921396193,0.22734595895194953,0.28418244868993714,0.34101893842792474,0.39785542816591146,0.45469191790389907,0.5115284076418867,0.6308319723587523,0.6792631255139288,0.6813487419522861,0.6714192898974911,0.7033920685485882,0.7928634773366703,0.864060052679136,0.9703710115832465,1.097310629069585,1.1493029862819508,1.1751255890216763,1.1759803835422247,1.192996735814102,1.3125685675380332,1.4225411702777588,1.4318493894558415,1.4662595698585665,1.557013585877729,1.5898272845078658,1.601905366699647,1.705586264784702,1.7619311818776096,1.8187676716155972,1.8756041613535839,1.9324406510915715,1.989277140829559,2.0461136305675467,2.1029501203055343,2.159786610043522,2.2166230997815086,2.2734595895194962
Omsk,54.99,73.4,0.0,0.01624179595491082,0.03248359190982164,0.04872538786473268,0.0649671838196435,0.08120897977455432,0.09745077572946514,0.11369257168437596,0.129934367639287,0.14617616359419783,0.1254591948051691,0.14239689598040672,0.1360475809119137,0.10464004666533833,0.13436993849855927,0.2408984604687665,0.3152614741673969,0.39496832348246524,0.47457087232594164,0.48057205130640446,0.3987439691146233,0.3155884896625687,0.2964234735685496,0.34370366295398247,0.3877611972005579,0.3716639369265855,0.40057075255649766,0.4449193490083281,0.421391951748054,0.40434880106312265,0.5668578735984919,0.5034956746022368,0.5197374705571476,0.5359792665120584,0.5522210624669692,0.56846285842188,0.5847046543767913,0.6009464503317021,0.617188246286613,0.6334300422415238,0.6496718381964346
Helsinki,60.1756,24.9341,0.0,0.04876933104713288,0.09753866209426576,0.14630799314139775,0.19507732418853063,0.2438466552356635,0.2926159862827964,0.34138531732992927,0.39015464837706126,0.43892397942419414,0.48833068661154133,0.5675882208581173,0.5979697277074321,0.5992245222279804,0.594341682943603,0.6669951450290883,0.77822733680991,0.904392405303061,1.0347540173249188,1.0561142594837625,0.9939005608536258,0.9762587800317073,0.9870379345342899,1.01117873287249,1.0954348972560508,1.1853595547902973,1.2739195293392909,1.3370760792307497,1.3986226545732157,1.4733123806006132,1.5689479473171657,1.511849262461113,1.560618593508246,1.6093879245553788,1.6581572556025117,1.7069265866496446,1.7556959176967775,1.8044652487439095,1.8532345797910423,1.9020039108381752,1.9507732418853072
Kazan',55.7499,49.1263,0.0,0.05663317622176933,0.11326635244353866,0.16989952866530755,0.22653270488707689,0.2831658811088462,0.33979905733061555,0.3964322335523849,0.4530654097741542,0.5096985859959231,0.620602477064824,0.6640069628047747,0.6662507984212129,0.6700980586951855,0.7001865701855667,0.7845737118129343,0.8710065885252622,0.9909716570184135,1.12547090845939,1.1745283790784478,1.188658516064749,1.1840605708592702,1.1837553964450174,1.2671399480581624,1.3706173453184367,1.4020598110718612,1.4493349776262439,1.5416279523998049,1.5942854866463798,1.6377026099340513,1.7642493652448583,1.7556284628748462,1.8122616390966155,1.8688948153183849,1.9255279915401542,1.9821611677619235,2.038794343983693,2.095427520205462,2.1520606964272315,2.208693872649001,2.26532704887077
Zurich,47.38,8.55,0.0,0.031355259305348326,0.06271051861069665,0.09406577791604498,0.1254210372213933,0.15677629652674163,0.18813155583208996,0.21948681513743828,0.2508420744427866,0.28219733374813494,0.21635185075027152,0.2943317444548903,0.33874955267406825,0.39333311431790463,0.4507390073488189,0.5006955853112416,0.5544668181879544,0.6206722976400094,0.6591560183526362,0.6654726157775954,0.6504102870104713,0.667426725366635,0.7056321992044978,0.7006390429053724,0.6950013716724968,0.718521919617702,0.7767771464310869,0.8209837431074831,0.8690981266691278,0.9300919622855659,1.0022802157553006,0.9720130384657946,1.003368297771143,1.0347235570764912,1.0660788163818395,1.0974340756871879,1.1287893349925362,1.1601445942978845,1.1914998536032329,1.2228551129085812,1.2542103722139295
Belgrade,44.8186,20.468,0.0,0.04557339627983126,0.09114679255966074,0.136720188839492,0.18229358511932148,0.22786698139915273,0.2734403776789822,0.3190137739588135,0.36458717023864295,0.4101605665184742,0.4595543459535847,0.5512498751848138,0.5989108340889242,0.6362594642259101,0.6488025007555915,0.6632715646825318,0.6813092359154087,0.7381537564633529,0.8151229757162906,0.872101784010324,0.8916545237363529,0.9172086333253944,0.9586191393512937,1.0077104672950021,1.0505330700347297,1.094268001541577,1.1704041719136118,1.254027328587016,1.339222534066467,1.4252403422856457,1.4983164764345247,1.4127752846747423,1.4583486809545718,1.503922077234403,1.5494954735142326,1.5950688697940638,1.6406422660738933,1.6862156623537246,1.731789058633554,1.7773624549133853,1.8229358511932165
Chelyabinsk,55.155,61.4387,0.0,0.034697221091410047,0.06939444218282054,0.10409166327423058,0.13878888436564107,0.17348610545705112,0.20818332654846117,0.24288054763987166,0.2775777687312817,0.3122749898226922,0.3479740921231307,0.3673108183002398,0.351417667615308,0.3511834210399658,0.40200213875835766,0.5069064729151056,0.586174281134284,0.66527085647675,0.7441931654070593,0.7753421866661356,0.7668915017346283,0.7236668442003817,0.7240992699058988,0.8154919695840182,0.8868049832826483,0.8752988188990867,0.8794222038829926,0.9245558628395014,0.9180257258532003,0.9198839450312826,1.0851411372492188,1.0756138538337168,1.1103110749251273,1.1450082960165373,1.1797055171079474,1.2144027381993578,1.249099959290768,1.283797180382178,1.3184944014735884,1.3531916225649985,1.3878888436564085
Copenhagen,55.6786,12.5635,0.0,0.0378306618893971,0.07566132377879331,0.11349198566819041,0.1513226475575875,0.18915330944698372,0.22698397133637993,0.26481463322577614,0.30264529511517413,0.34047595700457034,0.3231915643026264,0.4016483930323238,0.4463833245391724,0.4625812697446525,0.466023653156582,0.5246119269794738,0.6316557625959129,0.7616187762945428,0.8614937145384234,0.8722344062069611,0.7979186527823048,0.7565111185357276,0.7613717780162288,0.7669749032501523,0.8179112046200165,0.8729584648939879,0.9552907184309296,1.030188040461021,1.0879907801870496,1.155399684296639,1.2279298150403948,1.1727505185712959,1.2105811804606939,1.24841184235009,1.2862425042394863,1.3240731661288843,1.3619038280182805,1.3997344899076767,1.437565151797073,1.475395813686469,1.513226475575867
Dublin,53.3331,-6.2489,0.0,0.016160902732634597,0.03232180546526919,0.048482708197902014,0.06464361093053661,0.0808045136631712,0.0969654163958058,0.1131263191284404,0.12928722186107322,0.14544812459370782,0.10427370675594361,0.12129612609870932,0.1463118795233651,0.1727940713041871,0.19326107107961832,0.2356136872934087,0.30953697496464017,0.38050889277285904,0.40835412819467365,0.39498361019182937,0.3488082677260742,0.3342637471781291,0.3538901713116722,0.36577412969179157,0.3920015269520647,0.39583508859590033,0.40179993813553594,0.4177154726066785,0.4138408150724331,0.4118887602779129,0.43528765992346763,0.5009879847116618,0.5171488874442964,0.533309790176931,0.5494706929095639,0.5656315956421984,0.581792498374833,0.5979534011074676,0.6141143038401022,0.6302752065727351,0.6464361093053697
Rostov-na-Donu,47.2346,39.7127,0.0,0.06944387578253952,0.13888775156507904,0.20833162734761856,0.2777755031301581,0.3472193789126976,0.41666325469523713,0.48610713047777665,0.5555510062603162,0.6249948820428557,0.7898234909641015,0.8215489700418761,0.8437907508637945,0.8655202029185869,0.87170398164454,0.9622809110554247,1.0418562535211784,1.1742521439321383,1.3279993480641838,1.3679787439770514,1.4076958672647208,1.4448150453469122,1.48157286217452,1.5949628707829486,1.6936991721528134,1.72950191187884,1.7804180582969842,1.8881273554000622,1.9790759855370474,2.016487629372664,2.12034090124493,2.1527601492587234,2.222204025041263,2.2916479008238024,2.361091776606342,2.4305356523888815,2.499979528171421,2.5694234039539605,2.6388672797365,2.7083111555190396,2.777755031301579
Dnipro,48.48,35.0,0.0,0.06943392320065822,0.13886784640131644,0.20830176960197555,0.2777356928026329,0.347169616003292,0.4166035392039493,0.48603746240460843,0.5554713856052658,0.6249053088059249,0.7998098452902944,0.8379247678144353,0.8690069595952572,0.880557644526764,0.8718814973600608,0.9586217885495216,1.0310621995084261,1.1549964460837678,1.3220222395563326,1.3686809097412276,1.3853357042617755,1.4087911837138307,1.4597409759887015,1.5781702203183663,1.6767284394964488,1.7301181655238445,1.8020080150634818,1.9070417002195548,1.9965245769318862,2.0402067687127072,2.15714072821293,2.1524516192204057,2.221885542421065,2.291319465621722,2.3607533888223813,2.4301873120230386,2.4996212352236977,2.569055158424355,2.638489081625014,2.7079230048256733,2.7773569280263306
Amsterdam,52.35,4.9166,0.0,0.03638575516660403,0.07277151033320983,0.10915726549981386,0.14554302066641966,0.1819287758330237,0.2183145309996295,0.2547002861662335,0.29108604133283933,0.32747179649944336,0.2929052572256996,0.35774430206438446,0.39839498699589093,0.4219210143931509,0.45483827055005044,0.5324719650631113,0.6383514171179048,0.7533856636932494,0.8210361745847834,0.8214339457502895,0.7711633978050845,0.758070932051659,0.7820340804909147,0.7754979138616758,0.8030533933137303,0.8401554481082503,0.9076344360564494,0.983509999347115,1.024455889758075,1.0523860267443759,1.0982527370132384,1.1279584101647497,1.1643441653313538,1.2007299204979596,1.2371156756645636,1.2735014308311694,1.3098871859977734,1.3462729411643775,1.3826586963309833,1.4190444514975873,1.455430206664193
Ufa,54.79,56.04,0.0,0.04240618495204984,0.08481236990410013,0.12721855485614997,0.1696247398081998,0.2120309247602501,0.25443710971229994,0.2968432946643498,0.33924947961640006,0.3816556645684499,0.458295369833182,0.4969747638746518,0.47631448990204905,0.46313846250478896,0.5118765566735144,0.6052543768696372,0.6874817741299104,0.772326294677856,0.8520835332436176,0.8831757033162271,0.8881346074258163,0.8666113197545835,0.8700273089753336,0.9745775447714262,1.0600248050453986,1.0577439831275903,1.0949684591362745,1.1694223871997513,1.1739100584326279,1.1760703324052306,1.2869391401419437,1.3145917335135495,1.3569979184655994,1.3994041034176492,1.441810288369699,1.4842164733217498,1.5266226582737996,1.5690288432258495,1.6114350281778993,1.65384121312995,1.6962473980819999
Rotterdam,51.92,4.48,0.0,0.03631786637461509,0.07263573274923196,0.10895359912384706,0.14527146549846393,0.18158933187307902,0.2179071982476959,0.254225064622311,0.2905429309969261,0.32686079737154294,0.28792060713905343,0.3540123673755975,0.3956048331290223,0.42128976463587087,0.45348150428704237,0.5307650247601323,0.6378300932532834,0.7513170795546529,0.8174159604589128,0.8178744304042684,0.7696942934179667,0.7630956632809802,0.7935338641193663,0.786051517012547,0.8086069964646025,0.8412316539988485,0.9033403428977191,0.9754141002897381,1.0149613605637118,1.0405264290568628,1.0870708535488394,1.125853857613091,1.162171723987706,1.198489590362323,1.234807456736938,1.271125323111555,1.30744318948617,1.3437610558607869,1.380078922235402,1.416396788610017,1.452714654984634
Cologne,50.93,6.95,0.0,0.04148035297794195,0.0829607059558839,0.12444105893382762,0.16592141191176957,0.20740176488971152,0.24888211786765346,0.2903624708455954,0.33184282382353736,0.3733231768014811,0.32912297437536076,0.40498142186394404,0.4516978602201096,0.4932629287132606,0.5419064817486667,0.6257425005374984,0.7315911306744844,0.8423404457429786,0.9076584336163229,0.9041435447773374,0.8621579283389806,0.8677613529965136,0.9074953413189952,0.9109416584085963,0.9314409734770912,0.9593793296414752,1.0255556714335228,1.0996073556913277,1.1625265337735193,1.2180237940474932,1.2873081016003454,1.2858909423162093,1.327371295294153,1.368851648272095,1.4103320012500369,1.4518123542279788,1.4932927072059208,1.5347730601838627,1.5762534131618047,1.6177337661397484,1.6592141191176903
Tirana,41.3275,19.8189,0.0,0.024895153343441834,0.04979030668688189,0.07468546003032372,0.09958061337376556,0.12447576671720739,0.14937092006064745,0.17426607340408928,0.19916122674753112,0.22405638009097117,0.2793536791521163,0.33217579719987356,0.34830867391220366,0.3677860711724783,0.39731609774632304,0.38145845308729065,0.34628722021058067,0.3526057133612639,0.38140036303564173,0.4144641907922093,0.44157240997029135,0.47125597161412713,0.521183393202568,0.561090266845806,0.575188896982791,0.6051204038321067,0.6622098809636299,0.7073699060403555,0.7585288101499454,0.8044336046704927,0.855962745199065,0.7717497536466809,0.7966449069901227,0.8215400603335627,0.8464352136770046,0.8713303670204464,0.8962255203638883,0.9211206737073283,0.9460158270507701,0.970910980394212,0.995806133737652
Riga,56.95,24.1,0.0,0.03105653385935092,0.06211306771870184,0.09316960157805187,0.1242261354374028,0.15528266929675372,0.18633920315610464,0.21739573701545556,0.2484522708748056,0.2795088047341565,0.2567456621848807,0.34490780381224884,0.3817879407985503,0.38504342025060456,0.3727250300267846,0.42098266720022615,0.5030593795289926,0.6188333521317331,0.7337916648796936,0.7403075118742288,0.6623547721482019,0.6193321694084757,0.5998314320778375,0.5955272700896641,0.6487991878978834,0.708901242692404,0.790065878892718,0.8530099671478277,0.9054243507094712,0.9706175013944032,1.0523644982111149,0.9627525496398732,0.9938090834992241,1.0248656173585742,1.055922151217925,1.086978685077276,1.118035218936627,1.1490917527959779,1.1801482866553288,1.2112048205146788,1.2422613543740297
Zagreb,45.8,16.0,0.0,0.04147101969498124,0.08294203938996247,0.12441305908494549,0.16588407877992672,0.20735509847490796,0.2488261181698892,0.2902971378648722,0.33176815755985345,0.3732391772548347,0.3804902830341028,0.47566427622221674,0.5281670159482452,0.5613889337564615,0.5833278700540898,0.6054668063517177,0.6413900940229489,0.7105859844339086,0.7739346819412063,0.8204806397224775,0.8325669410923418,0.8541258452019296,0.8979893510781167,0.9255747747625254,0.9522055966803329,0.9865453227077303,1.0593949783705803,1.1330412093758948,1.1929610723895934,1.2583960038964435,1.3279608174150912,1.2856016105444326,1.3270726302394138,1.368543649934395,1.4100146696293763,1.4514856893243593,1.4929567090193405,1.5344277287143218,1.575898748409303,1.617369768104286,1.6588407877992672
Sarajevo,43.85,18.383,0.0,0.05435447448060948,0.10870894896121897,0.16306342344182845,0.21741789792243882,0.2717723724030483,0.3261268468836578,0.38048132136426727,0.43483579584487675,0.4891902703254871,0.5788321236197351,0.6628796009758249,0.7129885050854146,0.7541152174141814,0.7937440275796135,0.8083317418546336,0.8086598240464138,0.8545036596628535,0.9294602694390335,0.9923696189412414,1.0232134545576805,1.0732730435987747,1.1490060700229083,1.2204863567210147,1.2874034800086847,1.3572507402826588,1.4481960000326417,1.5168755063579642,1.5787001638922114,1.6479556433442646,1.7109215268105622,1.6849887088988993,1.7393431833795088,1.7936976578601183,1.8480521323407277,1.9024066068213372,1.9567610813019467,2.011115555782556,2.0654700302631657,2.119824504743775,2.1741789792243846
Chisinau,47.005,28.8577,0.0,0.0627161370006526,0.12543227400130696,0.18814841100195956,0.25086454800261393,0.3135806850032665,0.3762968220039191,0.4390129590045735,0.5017290960052261,0.5644452330058787,0.6654704007027998,0.7478968023795733,0.7814714599138188,0.7905269393658738,0.804485392468651,0.8931609688590996,0.9645253524207433,1.0669349414618399,1.2087090020202638,1.2649926516197834,1.2585467612088266,1.2708686790170454,1.3273989619723565,1.4107751353386266,1.460777875064652,1.5135374641057489,1.624917071486541,1.7329055829769224,1.809306267908429,1.8620857199632237,1.9630202226604947,1.9442002470202517,2.0069163840209043,2.0696325210215587,2.1323486580222113,2.195064795022864,2.2577809320235183,2.320497069024171,2.3832132060248252,2.445929343025478,2.5086454800261304
Vilnius,54.6834,25.3166,0.0,0.04017099882538133,0.08034199765076266,0.120512996476144,0.16068399530152533,0.20085499412690666,0.241025992952288,0.2811969917776693,0.32136799060305066,0.361538989428432,0.37940273182957096,0.4674694677379474,0.5056290567790427,0.5116838512995905,0.4980221588076379,0.5520467676855478,0.6312036170006161,0.744622110151302,0.8663660131380517,0.8767832037960348,0.8167674503713771,0.8009256695494598,0.8052176524823143,0.8283534710316074,0.8880774436343462,0.9468781285658538,1.0314779545258803,1.1089757256913861,1.1708990133626198,1.2358880544585107,1.3315901355482156,1.2453009635868204,1.2854719624122017,1.325642961237583,1.3658139600629644,1.4059849588883448,1.4461559577137262,1.4863269565391075,1.5264979553644888,1.5666689541898702,1.6068399530152515
Skopje,42.0,21.4335,0.0,0.050632276806995336,0.10126455361399245,0.15189683042098778,0.20252910722798312,0.25316138403498023,0.30379366084197557,0.3544259376489727,0.405058214455968,0.45569049126296335,0.5434339587065544,0.6074847128797707,0.649794986852374,0.6965833430167585,0.7378280263762917,0.755298737133085,0.7641576412426723,0.7986042165851401,0.8573668335474878,0.9142561628386012,0.9567993135235326,1.0145712313317503,1.0954926064346786,1.1729167212636327,1.214541378797879,1.2554358993458248,1.3232268717239961,1.3881493509514833,1.4636616797186086,1.5369842824583344,1.618297741453965,1.569600581016875,1.620232857823872,1.6708651346308674,1.7214974114378645,1.7721296882448598,1.8227619650518552,1.8733942418588523,1.9240265186658476,1.9746587954728447,2.02529107227984
Bratislava,48.15,17.117,0.0,0.04803493015465854,0.09606986030931708,0.14410479046397562,0.19213972061863416,0.24017465077329447,0.288209580927953,0.33624451108261155,0.3842794412372701,0.43231437139192863,0.5273434560224359,0.5942595275846774,0.6117465138860485,0.6307848700504319,0.6466143333336127,0.6885780431921322,0.7349198240140513,0.8137027007263793,0.90072635893433,0.9367959075532379,0.9245589212518688,0.9428459075532398,0.9957174342393671,1.0386896458570032,1.0835964951720722,1.1411129335282375,1.2422268380121047,1.3421969068795363,1.4246290986603576,1.5125770438658375,1.5991225965236868,1.4890828347944218,1.5371177649490804,1.585152695103739,1.6331876252583974,1.681222555413056,1.7292574855677145,1.777292415722373,1.8253273458770334,1.873362276031692,1.9213972061863505
Tallinn,59.4339,24.728,0.0,0.038596242441945705,0.07719248488389141,0.11578872732583712,0.1543849697677837,0.1929812122097294,0.23157745465167512,0.2701736970936208,0.30876993953556653,0.34736618197751223,0.34468508490516747,0.4289364641251687,0.4676775600155798,0.4727070120703747,0.46302270373891297,0.5252863406129302,0.6295212721197796,0.7556842858184094,0.8751109775618033,0.8815678062914998,0.8051657514969781,0.7747554775243755,0.7627197974585025,0.7741375420501644,0.8496820625981094,0.9194313776666023,0.9977239987460251,1.0519337431131177,1.104062510236405,1.1687227842090078,1.2488039151669499,1.1964835157003204,1.2350797581422661,1.2736760005842118,1.3122722430261575,1.3508684854681041,1.3894647279100498,1.4280609703519955,1.4666572127939412,1.505253455235887,1.5438496976778326
Valletta,35.8997,14.5147,0.0,0.023326430788962682,0.046652861577925364,0.0699792923668916,0.09330572315585428,0.11663215394481696,0.13995858473377965,0.16328501552274588,0.18661144631170856,0.20993787710067124,0.19460019771243608,0.2465148694693049,0.2747648694693048,0.30687514344190703,0.355942438898154,0.3731145288749502,0.3825939809297445,0.41171726860097735,0.437191664139565,0.45658318296582223,0.4619756487192497,0.47114688159595985,0.50420104732693,0.5330805555236502,0.5433408294962518,0.5610826103181701,0.6012605652549148,0.6319357804656356,0.661129616082075,0.6882563284108407,0.7124821609505396,0.723119354457868,0.7464457852468342,0.7697722160357969,0.7930986468247596,0.8164250776137223,0.8397515084026885,0.8630779391916512,0.8864043699806139,0.9097308007695766,0.9330572315585428
Ljubljana,46.0553,14.515,0.0,0.05470355002569249,0.10940710005138499,0.16411065007707926,0.21881420010277175,0.27351775012846424,0.32822130015415674,0.38292485017984923,0.4376284002055417,0.492331950231236,0.5026646623787698,0.6056051407079863,0.6694626749545627,0.7176188393381242,0.7619166909737256,0.8081782412394638,0.8658624878148053,0.9579720768559028,1.0365790515546074,1.0837709577601622,1.1008928755683804,1.1435730125546826,1.2048347499601757,1.2380930627081366,1.2725964873656714,1.3153985421601924,1.399262862094318,1.4813655381928292,1.5451840313435135,1.6235525244941975,1.7123225622855003,1.695810050796478,1.7505136008221704,1.805217150847863,1.8599207008735554,1.914624250899248,1.9693278009249422,2.0240313509506347,2.078734900976327,2.1334384510020197,2.188142001027712
Bern,46.9167,7.467,0.0,0.034034985909642046,0.06806997181928587,0.10210495772892791,0.13613994363857174,0.17017492954821378,0.20420991545785583,0.23824490136749965,0.2722798872771417,0.3063148731867855,0.28019449299759813,0.3496270702863171,0.3820010428890548,0.4210483031630279,0.4696609987240734,0.5195538312714199,0.5757915025042966,0.6424223244221032,0.6827991546489187,0.7018061218620328,0.6990965328209384,0.7256924232318962,0.7759276841047154,0.780017739498085,0.7753191093610976,0.7996636299090429,0.8560844042933518,0.8924257266228679,0.9393428499105401,1.0051695622393062,1.0862076629920736,1.0550845631989247,1.0891195491085686,1.1231545350182106,1.1571895209278544,1.1912245068374965,1.2252594927471385,1.2592944786567823,1.2933294645664244,1.3273644504760682,1.3613994363857103
Reykjavik,64.15,-21.95,0.0,0.0714125428493757,0.14282508569875185,0.21423762854812756,0.28565017139750326,0.35706271424687896,0.4284752570962551,0.4998877999456308,0.5713003427950065,0.6427128856443827,0.6479724611523188,0.7089003431045611,0.8047023978990819,0.9263893842004509,1.053149602031127,1.1283995458892009,1.1993961212316662,1.248035162327556,1.2905908233051746,1.3720122377074504,1.465597854145806,1.5248225116800538,1.5768044152656508,1.6398465928238513,1.7175417983033037,1.8020089215909745,1.8637055306185961,1.9165103588243002,1.9546925506051225,2.0098130985503277,2.066551705919099,2.213788828330651,2.2852013711800265,2.3566139140294022,2.428026456878778,2.4994389997281545,2.5708515425775293,2.642264085426906,2.7136766282762816,2.7850891711256573,2.856501713975033
